time,nb dead,nb package
1000,0,250
2000,0,250
3000,0,250
4000,0,250
5000,0,250
6000,0,250
7000,0,250
8000,0,250
9000,0,250
10000,0,250
11000,0,250
12000,0,250
13000,0,250
14000,0,250
15000,0,250
16000,0,250
17000,1,212
18000,2,187
19000,2,187
20000,2,187
21000,2,187
22000,2,187
23000,2,187
24000,3,96
25000,3,96
26000,5,45
27000,5,45
28000,5,45
29000,5,45
30000,6,12
31000,7,12
32000,7,12
33000,7,12
34000,7,12
35000,7,12
36000,7,12
37000,7,12
38000,7,12
39000,7,12
40000,7,12
41000,7,12
42000,7,12
43000,7,12
44000,7,12
45000,7,12
46000,7,12
47000,7,12
48000,7,12
49000,7,12
50000,7,12
51000,7,12
52000,7,12
53000,7,12
54000,7,12
55000,7,12
56000,7,12
57000,7,12
58000,7,12
59000,7,12
60000,7,12
61000,7,12
62000,7,12
63000,7,12
64000,7,12
65000,7,12
66000,7,12
67000,7,12
68000,7,12
69000,7,12
70000,8,12
71000,8,12
72000,8,12
73000,8,12
74000,8,12
75000,9,12
76000,9,12
77000,9,12
78000,9,12
79000,9,12
80000,10,12
81000,10,12
82000,10,12
83000,10,12
84000,10,12
85000,10,12
86000,10,12
87000,10,12
88000,10,12
89000,10,12
90000,10,12
91000,10,12
92000,10,12
93000,10,12
94000,11,12
95000,11,12
96000,11,12
97000,11,12
98000,11,12
99000,11,12
100000,11,12
101000,11,12
102000,11,12
103000,11,12
104000,11,12
105000,11,12
106000,11,12
107000,11,12
108000,11,12
109000,11,12
110000,11,12
111000,11,12
112000,11,12
113000,12,12
114000,12,12
115000,12,12
116000,12,12
117000,12,12
118000,12,12
119000,13,12
120000,13,12
121000,13,12
122000,13,12
123000,13,12
124000,13,12
125000,13,12
126000,13,12
127000,13,12
128000,13,12
129000,13,12
130000,13,12
131000,13,12
132000,13,12
133000,13,12
134000,13,12
135000,13,12
136000,13,12
137000,13,12
138000,13,12
139000,13,12
140000,13,12
141000,13,12
142000,13,12
143000,13,12
144000,13,12
145000,13,12
146000,13,12
147000,13,12
148000,13,12
149000,13,12
150000,13,12
151000,13,12
152000,13,12
153000,13,12
154000,13,12
155000,13,12
156000,13,12
157000,13,12
158000,13,12
159000,13,12
160000,13,12
161000,13,12
162000,13,12
163000,13,12
164000,13,12
165000,13,12
166000,13,12
167000,13,12
168000,13,12
169000,13,12
170000,13,12
171000,14,12
172000,14,12
173000,14,12
174000,14,12
175000,14,12
176000,14,12
177000,14,12
178000,14,12
179000,14,12
180000,14,12
181000,14,12
182000,15,12
183000,15,12
184000,15,12
185000,15,12
186000,15,12
187000,15,12
188000,15,12
189000,15,12
190000,15,12
191000,15,12
192000,15,12
193000,15,12
194000,15,12
195000,15,12
196000,15,12
197000,15,12
198000,15,12
199000,15,12
200000,15,12
