time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,0,300
8000,0,300
9000,0,300
10000,0,300
11000,0,300
12000,0,300
13000,0,300
14000,0,300
15000,0,300
16000,0,300
17000,0,300
18000,0,300
19000,0,300
20000,0,300
21000,0,300
22000,0,300
23000,0,300
24000,0,300
25000,0,300
26000,0,300
27000,0,300
28000,0,300
29000,0,300
30000,0,300
31000,0,300
32000,0,300
33000,0,300
34000,0,300
35000,0,300
36000,0,300
37000,0,300
38000,0,300
39000,0,300
40000,0,300
41000,0,300
42000,0,300
43000,0,300
44000,0,300
45000,0,300
46000,0,300
47000,0,300
48000,0,300
49000,0,300
50000,0,300
51000,0,300
52000,0,300
53000,0,300
54000,0,300
55000,0,300
56000,0,300
57000,0,300
58000,0,300
59000,0,300
60000,0,300
61000,0,300
62000,0,300
63000,0,300
64000,0,300
65000,0,300
66000,0,300
67000,1,300
68000,1,300
69000,1,300
70000,1,300
71000,1,300
72000,1,300
73000,1,300
74000,1,300
75000,1,300
76000,1,300
77000,1,300
78000,1,300
79000,1,300
80000,1,300
81000,1,300
82000,1,300
83000,1,300
84000,1,300
85000,1,300
86000,1,300
87000,1,300
88000,1,300
89000,1,300
90000,1,300
91000,1,300
92000,1,300
93000,2,299
94000,2,299
95000,2,299
96000,2,299
97000,2,299
98000,2,299
99000,2,299
100000,2,299
101000,3,273
102000,3,273
103000,3,273
104000,3,273
105000,3,273
106000,5,212
107000,5,212
108000,5,212
109000,5,212
110000,5,212
111000,5,212
112000,5,212
113000,5,212
114000,5,212
115000,5,212
116000,5,212
117000,5,212
118000,5,212
119000,5,212
120000,5,212
121000,5,212
122000,5,212
123000,5,212
124000,6,212
125000,6,212
126000,7,214
127000,7,214
128000,8,213
129000,9,203
130000,9,203
131000,9,203
132000,11,146
133000,11,146
134000,11,146
135000,11,146
136000,11,146
137000,11,146
138000,11,146
139000,11,146
140000,11,146
141000,12,131
142000,12,131
143000,12,131
144000,12,131
145000,12,131
146000,12,131
147000,12,131
148000,12,131
149000,12,131
150000,12,131
151000,12,131
152000,12,131
153000,12,131
154000,12,131
155000,12,131
156000,12,131
157000,12,131
158000,12,131
159000,12,131
160000,12,131
161000,12,131
162000,12,131
163000,12,131
164000,12,131
165000,12,131
166000,12,131
167000,12,131
168000,12,131
169000,12,131
170000,12,131
171000,12,131
172000,12,131
173000,12,131
174000,12,131
175000,12,131
176000,12,131
177000,12,131
178000,12,131
179000,12,131
180000,12,131
181000,12,131
182000,12,131
183000,12,131
184000,12,131
185000,12,131
186000,12,131
187000,12,131
188000,12,131
189000,12,131
190000,12,131
191000,12,131
192000,12,131
193000,12,131
194000,12,131
195000,12,131
196000,12,131
197000,12,131
198000,12,131
199000,12,131
200000,12,131
