time,nb dead,nb package
1000,0,200
2000,0,200
3000,0,200
4000,0,200
5000,0,200
6000,0,200
7000,0,200
8000,0,200
9000,0,200
10000,0,200
11000,0,200
12000,0,200
13000,0,200
14000,0,200
15000,0,200
16000,0,200
17000,0,200
18000,0,200
19000,0,200
20000,0,200
21000,0,200
22000,0,200
23000,0,200
24000,0,200
25000,0,200
26000,0,200
27000,0,200
28000,0,200
29000,0,200
30000,0,200
31000,0,200
32000,0,200
33000,0,200
34000,0,200
35000,0,200
36000,0,200
37000,0,200
38000,0,200
39000,0,200
40000,0,200
41000,0,200
42000,0,200
43000,2,123
44000,2,123
45000,2,123
46000,2,123
47000,2,123
48000,2,123
49000,2,123
50000,2,123
51000,2,123
52000,2,123
53000,2,123
54000,2,123
55000,2,123
56000,2,123
57000,2,123
58000,3,77
59000,3,77
60000,3,77
61000,3,77
62000,4,77
63000,4,77
64000,4,77
65000,4,77
66000,4,77
67000,4,77
68000,4,77
69000,4,77
70000,4,77
71000,4,77
72000,4,77
73000,4,77
74000,4,77
75000,4,77
76000,5,77
77000,5,77
78000,5,77
79000,5,77
80000,6,61
81000,6,61
82000,6,61
83000,6,61
84000,7,72
85000,7,72
86000,8,72
87000,8,72
88000,8,72
89000,8,72
90000,8,72
91000,8,72
92000,8,72
93000,8,72
94000,8,72
95000,8,72
96000,8,72
97000,9,48
98000,9,48
99000,9,48
100000,9,48
101000,9,48
102000,9,48
103000,9,48
104000,10,46
105000,10,46
106000,10,46
107000,10,46
108000,11,46
109000,11,46
110000,12,25
111000,12,25
112000,13,25
113000,13,25
114000,13,25
115000,13,25
116000,13,25
117000,13,25
118000,13,25
119000,13,25
120000,13,25
121000,13,25
122000,13,25
123000,13,25
124000,13,25
125000,13,25
126000,13,25
127000,13,25
128000,13,25
129000,13,25
130000,13,25
131000,13,25
132000,13,25
133000,13,25
134000,13,25
135000,13,25
136000,13,25
137000,13,25
138000,13,25
139000,13,25
140000,13,25
141000,13,25
142000,13,25
143000,13,25
144000,13,25
145000,13,25
146000,13,25
147000,13,25
148000,13,25
149000,13,25
150000,14,25
151000,14,25
152000,14,25
153000,14,25
154000,14,25
155000,14,25
156000,15,25
157000,15,25
158000,15,25
159000,15,25
160000,15,25
161000,15,25
162000,15,25
163000,15,25
164000,15,25
165000,15,25
166000,15,25
167000,15,25
168000,15,25
169000,15,25
170000,15,25
171000,15,25
172000,15,25
173000,15,25
174000,15,25
175000,15,25
176000,15,25
177000,15,25
178000,15,25
179000,15,25
180000,15,25
181000,15,25
182000,15,25
183000,15,25
184000,15,25
185000,15,25
186000,15,25
187000,15,25
188000,15,25
189000,15,25
190000,15,25
191000,15,25
192000,15,25
193000,15,25
194000,15,25
195000,15,25
196000,15,25
197000,15,25
198000,15,25
199000,15,25
200000,15,25
