time,nb dead,nb package
1000,0,200
2000,0,200
3000,0,200
4000,0,200
5000,0,200
6000,0,200
7000,0,200
8000,0,200
9000,0,200
10000,0,200
11000,0,200
12000,0,200
13000,0,200
14000,0,200
15000,0,200
16000,0,200
17000,0,200
18000,0,200
19000,0,200
20000,0,200
21000,0,200
22000,0,200
23000,0,200
24000,0,200
25000,0,200
26000,0,200
27000,0,200
28000,0,200
29000,0,200
30000,0,200
31000,0,200
32000,1,122
33000,1,122
34000,2,122
35000,2,122
36000,2,122
37000,2,122
38000,3,122
39000,3,122
40000,3,122
41000,3,122
42000,3,122
43000,3,122
44000,3,122
45000,3,122
46000,3,122
47000,3,122
48000,3,122
49000,4,122
50000,4,122
51000,4,122
52000,4,122
53000,4,122
54000,4,122
55000,4,122
56000,4,122
57000,4,122
58000,4,122
59000,4,122
60000,4,122
61000,5,102
62000,5,102
63000,5,102
64000,5,102
65000,5,102
66000,5,102
67000,5,102
68000,5,102
69000,5,102
70000,6,76
71000,6,76
72000,6,76
73000,6,76
74000,6,76
75000,6,76
76000,6,76
77000,6,76
78000,6,76
79000,6,76
80000,6,76
81000,6,76
82000,6,76
83000,6,76
84000,6,76
85000,6,76
86000,6,76
87000,6,76
88000,6,76
89000,7,76
90000,8,60
91000,9,71
92000,9,71
93000,9,71
94000,9,71
95000,9,71
96000,9,71
97000,9,71
98000,9,71
99000,9,71
100000,9,71
101000,9,71
102000,9,71
103000,9,71
104000,9,71
105000,9,71
106000,9,71
107000,9,71
108000,9,71
109000,9,71
110000,9,71
111000,9,71
112000,9,71
113000,9,71
114000,9,71
115000,9,71
116000,11,69
117000,11,69
118000,11,69
119000,11,69
120000,11,69
121000,11,69
122000,12,61
123000,12,61
124000,13,61
125000,13,61
126000,13,61
127000,13,61
128000,13,61
129000,13,61
130000,13,61
131000,13,61
132000,13,61
133000,13,61
134000,13,61
135000,14,37
136000,14,37
137000,14,37
138000,14,37
139000,14,37
140000,14,37
141000,14,37
142000,14,37
143000,14,37
144000,14,37
145000,14,37
146000,14,37
147000,14,37
148000,14,37
149000,14,37
150000,14,37
151000,14,37
152000,14,37
153000,14,37
154000,14,37
155000,14,37
156000,14,37
157000,14,37
158000,14,37
159000,14,37
160000,14,37
161000,14,37
162000,14,37
163000,14,37
164000,15,37
165000,16,37
166000,16,37
167000,16,37
168000,16,37
169000,16,37
170000,16,37
171000,16,37
172000,16,37
173000,16,37
174000,16,37
175000,16,37
176000,16,37
177000,16,37
178000,16,37
179000,16,37
180000,16,37
181000,16,37
182000,16,37
183000,16,37
184000,16,37
185000,16,37
186000,16,37
187000,16,37
188000,16,37
189000,16,37
190000,16,37
191000,16,37
192000,16,37
193000,16,37
194000,16,37
195000,16,37
196000,16,37
197000,16,37
198000,16,37
199000,16,37
200000,16,37
