time,nb dead,nb package
1000,0,200
2000,0,200
3000,0,200
4000,0,200
5000,0,200
6000,0,200
7000,0,200
8000,0,200
9000,0,200
10000,0,200
11000,0,200
12000,0,200
13000,0,200
14000,0,200
15000,0,200
16000,0,200
17000,0,200
18000,0,200
19000,0,200
20000,0,200
21000,0,200
22000,0,200
23000,0,200
24000,0,200
25000,0,200
26000,0,200
27000,0,200
28000,0,200
29000,0,200
30000,0,200
31000,0,200
32000,0,200
33000,0,200
34000,0,200
35000,0,200
36000,0,200
37000,0,200
38000,0,200
39000,0,200
40000,0,200
41000,0,200
42000,0,200
43000,0,200
44000,0,200
45000,0,200
46000,0,200
47000,0,200
48000,0,200
49000,0,200
50000,0,200
51000,0,200
52000,0,200
53000,0,200
54000,0,200
55000,0,200
56000,0,200
57000,0,200
58000,0,200
59000,0,200
60000,0,200
61000,0,200
62000,0,200
63000,0,200
64000,0,200
65000,0,200
66000,0,200
67000,0,200
68000,0,200
69000,0,200
70000,0,200
71000,0,200
72000,0,200
73000,0,200
74000,0,200
75000,0,200
76000,0,200
77000,0,200
78000,0,200
79000,0,200
80000,0,200
81000,0,200
82000,0,200
83000,0,200
84000,1,154
85000,1,154
86000,1,154
87000,1,154
88000,1,154
89000,1,154
90000,1,154
91000,1,154
92000,1,154
93000,1,154
94000,1,154
95000,1,154
96000,1,154
97000,1,154
98000,1,154
99000,1,154
100000,1,154
101000,1,154
102000,1,154
103000,1,154
104000,1,154
105000,1,154
106000,1,154
107000,1,154
108000,2,154
109000,3,138
110000,3,138
111000,4,138
112000,4,138
113000,4,138
114000,4,138
115000,4,138
116000,4,138
117000,4,138
118000,4,138
119000,4,138
120000,4,138
121000,4,138
122000,4,138
123000,4,138
124000,5,120
125000,5,120
126000,5,120
127000,5,120
128000,5,120
129000,6,120
130000,6,120
131000,6,120
132000,6,120
133000,6,120
134000,6,120
135000,6,120
136000,6,120
137000,6,120
138000,6,120
139000,6,120
140000,6,120
141000,7,79
142000,7,79
143000,7,79
144000,7,79
145000,8,79
146000,8,79
147000,8,79
148000,8,79
149000,8,79
150000,8,79
151000,8,79
152000,8,79
153000,8,79
154000,8,79
155000,8,79
156000,8,79
157000,8,79
158000,8,79
159000,8,79
160000,8,79
161000,8,79
162000,8,79
163000,8,79
164000,8,79
165000,9,79
166000,9,79
167000,9,79
168000,9,79
169000,9,79
170000,9,79
171000,9,79
172000,9,79
173000,9,79
174000,9,79
175000,9,79
176000,9,79
177000,9,79
178000,9,79
179000,9,79
180000,9,79
181000,9,79
182000,9,79
183000,9,79
184000,9,79
185000,9,79
186000,9,79
187000,9,79
188000,9,79
189000,9,79
190000,9,79
191000,9,79
192000,9,79
193000,9,79
194000,9,79
195000,9,79
196000,9,79
197000,9,79
198000,9,79
199000,9,79
200000,10,79
