time,nb dead,nb package
1000,0,200
2000,0,200
3000,0,200
4000,0,200
5000,0,200
6000,0,200
7000,0,200
8000,0,200
9000,0,200
10000,0,200
11000,0,200
12000,0,200
13000,0,200
14000,0,200
15000,0,200
16000,0,200
17000,0,200
18000,0,200
19000,0,200
20000,0,200
21000,0,200
22000,0,200
23000,0,200
24000,0,200
25000,0,200
26000,0,200
27000,0,200
28000,0,200
29000,0,200
30000,0,200
31000,0,200
32000,0,200
33000,0,200
34000,0,200
35000,0,200
36000,0,200
37000,0,200
38000,0,200
39000,0,200
40000,0,200
41000,0,200
42000,0,200
43000,0,200
44000,0,200
45000,0,200
46000,0,200
47000,0,200
48000,0,200
49000,0,200
50000,0,200
51000,0,200
52000,0,200
53000,0,200
54000,0,200
55000,0,200
56000,0,200
57000,0,200
58000,0,200
59000,0,200
60000,0,200
61000,0,200
62000,0,200
63000,0,200
64000,0,200
65000,0,200
66000,0,200
67000,0,200
68000,0,200
69000,1,159
70000,1,159
71000,1,159
72000,1,159
73000,1,159
74000,1,159
75000,1,159
76000,1,159
77000,1,159
78000,1,159
79000,1,159
80000,2,113
81000,2,113
82000,3,94
83000,3,94
84000,3,94
85000,3,94
86000,3,94
87000,3,94
88000,3,94
89000,3,94
90000,3,94
91000,3,94
92000,3,94
93000,3,94
94000,3,94
95000,3,94
96000,3,94
97000,3,94
98000,3,94
99000,3,94
100000,3,94
101000,3,94
102000,3,94
103000,3,94
104000,3,94
105000,3,94
106000,3,94
107000,4,94
108000,4,94
109000,4,94
110000,4,94
111000,4,94
112000,4,94
113000,4,94
114000,4,94
115000,4,94
116000,4,94
117000,4,94
118000,4,94
119000,4,94
120000,4,94
121000,4,94
122000,4,94
123000,4,94
124000,4,94
125000,4,94
126000,4,94
127000,4,94
128000,4,94
129000,4,94
130000,4,94
131000,4,94
132000,4,94
133000,4,94
134000,4,94
135000,4,94
136000,4,94
137000,4,94
138000,4,94
139000,4,94
140000,4,94
141000,4,94
142000,4,94
143000,4,94
144000,4,94
145000,4,94
146000,4,94
147000,5,94
148000,5,94
149000,5,94
150000,5,94
151000,5,94
152000,5,94
153000,5,94
154000,5,94
155000,5,94
156000,6,94
157000,6,94
158000,6,94
159000,6,94
160000,6,94
161000,6,94
162000,6,94
163000,6,94
164000,6,94
165000,6,94
166000,6,94
167000,6,94
168000,6,94
169000,6,94
170000,6,94
171000,6,94
172000,6,94
173000,6,94
174000,6,94
175000,6,94
176000,6,94
177000,6,94
178000,6,94
179000,6,94
180000,6,94
181000,6,94
182000,6,94
183000,6,94
184000,6,94
185000,6,94
186000,6,94
187000,6,94
188000,6,94
189000,6,94
190000,6,94
191000,6,94
192000,6,94
193000,6,94
194000,6,94
195000,6,94
196000,6,94
197000,6,94
198000,6,94
199000,6,94
200000,6,94
