time,nb dead,nb package
1000,0,352
2000,0,352
3000,0,352
4000,0,352
5000,0,352
6000,0,352
7000,0,352
8000,0,352
9000,0,352
10000,0,352
11000,0,352
12000,0,352
13000,0,352
14000,0,352
15000,0,352
16000,0,352
17000,0,352
18000,0,352
19000,0,352
20000,0,352
21000,0,352
22000,0,352
23000,0,352
24000,0,352
25000,0,352
26000,0,352
27000,2,212
28000,2,212
29000,2,212
30000,2,212
31000,2,212
32000,2,212
33000,2,212
34000,2,212
35000,2,212
36000,2,212
37000,2,212
38000,3,204
39000,3,204
40000,4,204
41000,4,204
42000,4,204
43000,5,204
44000,5,204
45000,5,204
46000,5,204
47000,5,204
48000,5,204
49000,5,204
50000,5,204
51000,5,204
52000,5,204
53000,5,204
54000,6,204
55000,7,193
56000,7,193
57000,7,193
58000,7,193
59000,7,193
60000,7,193
61000,7,193
62000,7,193
63000,7,193
64000,7,193
65000,7,193
66000,7,193
67000,7,193
68000,7,193
69000,7,193
70000,7,193
71000,7,193
72000,7,193
73000,7,193
74000,7,193
75000,7,193
76000,7,193
77000,7,193
78000,7,193
79000,7,193
80000,7,193
81000,7,193
82000,7,193
83000,7,193
84000,7,193
85000,7,193
86000,7,193
87000,7,193
88000,7,193
89000,7,193
90000,7,193
91000,7,193
92000,7,193
93000,7,193
94000,7,193
95000,7,193
96000,7,193
97000,7,193
98000,7,193
99000,7,193
100000,8,174
101000,8,174
102000,8,174
103000,9,150
104000,9,150
105000,9,150
106000,9,150
107000,9,150
108000,9,150
109000,9,150
110000,9,150
111000,9,150
112000,9,150
113000,9,150
114000,9,150
115000,9,150
116000,9,150
117000,9,150
118000,9,150
119000,9,150
120000,9,150
121000,9,150
122000,9,150
123000,9,150
124000,9,150
125000,9,150
126000,9,150
127000,9,150
128000,9,150
129000,9,150
130000,9,150
131000,9,150
132000,9,150
133000,9,150
134000,9,150
135000,9,150
136000,9,150
137000,9,150
138000,9,150
139000,9,150
140000,9,150
141000,9,150
142000,9,150
143000,9,150
144000,9,150
145000,9,150
146000,9,150
147000,10,150
148000,10,150
149000,10,150
150000,10,150
151000,10,150
152000,10,150
153000,10,150
154000,10,150
155000,10,150
156000,10,150
157000,10,150
158000,10,150
159000,10,150
160000,10,150
161000,10,150
162000,10,150
163000,10,150
164000,10,150
165000,10,150
166000,10,150
167000,10,150
168000,10,150
169000,10,150
170000,10,150
171000,10,150
172000,10,150
173000,10,150
174000,10,150
175000,10,150
176000,10,150
177000,10,150
178000,10,150
179000,10,150
180000,10,150
181000,10,150
182000,10,150
183000,10,150
184000,11,150
185000,11,150
186000,12,139
187000,12,139
188000,12,139
189000,12,139
190000,12,139
191000,12,139
192000,12,139
193000,12,139
194000,12,139
195000,12,139
196000,12,139
197000,12,139
198000,12,139
199000,12,139
200000,12,139
