time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,0,300
8000,0,300
9000,0,300
10000,0,300
11000,0,300
12000,0,300
13000,0,300
14000,0,300
15000,0,300
16000,0,300
17000,0,300
18000,0,300
19000,0,300
20000,0,300
21000,0,300
22000,0,300
23000,0,300
24000,0,300
25000,0,300
26000,0,300
27000,0,300
28000,0,300
29000,0,300
30000,0,300
31000,0,300
32000,0,300
33000,0,300
34000,0,300
35000,0,300
36000,0,300
37000,0,300
38000,0,300
39000,0,300
40000,0,300
41000,0,300
42000,0,300
43000,0,300
44000,0,300
45000,0,300
46000,0,300
47000,0,300
48000,0,300
49000,0,300
50000,1,247
51000,1,247
52000,1,247
53000,2,246
54000,2,246
55000,3,243
56000,3,243
57000,3,243
58000,3,243
59000,3,243
60000,4,226
61000,5,211
62000,5,211
63000,5,211
64000,5,211
65000,6,210
66000,8,193
67000,8,193
68000,8,193
69000,8,193
70000,8,193
71000,8,193
72000,8,193
73000,8,193
74000,9,150
75000,9,150
76000,10,150
77000,11,150
78000,11,150
79000,11,150
80000,11,150
81000,11,150
82000,11,150
83000,11,150
84000,11,150
85000,11,150
86000,11,150
87000,11,150
88000,11,150
89000,11,150
90000,11,150
91000,11,150
92000,11,150
93000,11,150
94000,11,150
95000,11,150
96000,11,150
97000,11,150
98000,11,150
99000,12,124
100000,12,124
101000,12,124
102000,12,124
103000,12,124
104000,12,124
105000,12,124
106000,12,124
107000,12,124
108000,12,124
109000,12,124
110000,12,124
111000,12,124
112000,12,124
113000,12,124
114000,12,124
115000,12,124
116000,12,124
117000,12,124
118000,12,124
119000,12,124
120000,12,124
121000,12,124
122000,12,124
123000,12,124
124000,12,124
125000,12,124
126000,12,124
127000,12,124
128000,12,124
129000,12,124
130000,12,124
131000,12,124
132000,13,53
133000,13,53
134000,13,53
135000,13,53
136000,13,53
137000,13,53
138000,13,53
139000,13,53
140000,13,53
141000,13,53
142000,13,53
143000,13,53
144000,13,53
145000,13,53
146000,13,53
147000,13,53
148000,13,53
149000,13,53
150000,13,53
151000,13,53
152000,13,53
153000,14,53
154000,14,53
155000,14,53
156000,14,53
157000,14,53
158000,15,53
159000,15,53
160000,15,53
161000,15,53
162000,15,53
163000,15,53
164000,15,53
165000,16,53
166000,16,53
167000,17,30
168000,17,30
169000,17,30
170000,17,30
171000,17,30
172000,17,30
173000,17,30
174000,17,30
175000,17,30
176000,17,30
177000,17,30
178000,17,30
179000,17,30
180000,17,30
181000,17,30
182000,17,30
183000,17,30
184000,17,30
185000,17,30
186000,17,30
187000,17,30
188000,17,30
189000,17,30
190000,17,30
191000,17,30
192000,17,30
193000,17,30
194000,17,30
195000,17,30
196000,17,30
197000,17,30
198000,17,30
199000,17,30
200000,19,30
